,index,cls,x1,y1,x2,y2,File_Path
4970,004916,car,846.13,164.51,987.19,236.0,./KITTI/training/image_2/004916.png
4971,004916,car,942.76,172.76,1119.01,234.66,./KITTI/training/image_2/004916.png
4972,004916,truck,596.88,131.53,641.84,197.85,./KITTI/training/image_2/004916.png
4973,004531,car,750.06,190.9,1156.49,374.0,./KITTI/training/image_2/004531.png
4974,004531,car,472.39,178.35,669.0,278.49,./KITTI/training/image_2/004531.png
4975,003465,pedestrian,835.29,162.59,874.29,257.71,./KITTI/training/image_2/003465.png
4976,003465,car,483.95,177.59,579.85,211.23,./KITTI/training/image_2/003465.png
4977,003465,car,321.27,188.01,419.64,269.78,./KITTI/training/image_2/003465.png
4978,003465,car,620.81,175.29,718.42,205.85,./KITTI/training/image_2/003465.png
4979,003465,truck,172.61,158.29,300.93,216.66,./KITTI/training/image_2/003465.png
4980,003465,car,194.79,178.25,330.5,224.83,./KITTI/training/image_2/003465.png
4981,006607,car,460.12,187.4,519.59,241.59,./KITTI/training/image_2/006607.png
4982,000356,car,0.0,96.93,369.53,374.0,./KITTI/training/image_2/000356.png
4983,000356,car,408.14,180.2,467.6,232.49,./KITTI/training/image_2/000356.png
4984,000356,car,612.33,179.35,678.37,233.96,./KITTI/training/image_2/000356.png
4985,000356,car,588.02,180.18,643.47,225.1,./KITTI/training/image_2/000356.png
4986,000356,truck,432.96,151.91,488.11,211.26,./KITTI/training/image_2/000356.png
4987,000356,car,570.29,179.79,603.15,207.92,./KITTI/training/image_2/000356.png
4988,000356,car,632.32,179.44,744.64,261.52,./KITTI/training/image_2/000356.png
4989,006768,pedestrian,752.3,161.09,839.82,373.0,./KITTI/training/image_2/006768.png
4990,006768,pedestrian,832.07,152.46,911.3,373.0,./KITTI/training/image_2/006768.png
4991,006768,pedestrian,219.95,159.37,310.42,369.63,./KITTI/training/image_2/006768.png
4992,006768,pedestrian,820.82,169.37,854.89,254.26,./KITTI/training/image_2/006768.png
4993,006768,pedestrian,916.38,163.23,936.82,230.27,./KITTI/training/image_2/006768.png
4994,006768,pedestrian,1019.5,160.71,1077.95,306.32,./KITTI/training/image_2/006768.png
4995,006768,car,546.09,168.24,599.73,216.52,./KITTI/training/image_2/006768.png
4996,006768,van,620.14,171.2,645.59,199.5,./KITTI/training/image_2/006768.png
4997,006768,dontcare,408.12,174.55,441.4,253.54,./KITTI/training/image_2/006768.png
4998,006768,dontcare,500.59,177.67,519.33,223.42,./KITTI/training/image_2/006768.png
4999,006768,dontcare,1080.1,167.39,1127.93,233.14,./KITTI/training/image_2/006768.png
5000,006768,dontcare,724.99,179.75,751.0,215.11,./KITTI/training/image_2/006768.png
5001,004433,car,0.0,191.09,290.07,339.63,./KITTI/training/image_2/004433.png
5002,004433,car,219.73,185.13,387.8,279.07,./KITTI/training/image_2/004433.png
5003,004433,car,757.77,179.85,971.99,311.91,./KITTI/training/image_2/004433.png
5004,004433,car,473.11,177.78,529.27,203.11,./KITTI/training/image_2/004433.png
5005,004433,pedestrian,669.19,172.3,686.19,205.83,./KITTI/training/image_2/004433.png
5006,004433,truck,609.95,153.35,687.69,193.7,./KITTI/training/image_2/004433.png
5007,004433,dontcare,687.43,172.42,734.11,199.33,./KITTI/training/image_2/004433.png
5008,006891,car,484.86,181.07,533.7,215.93,./KITTI/training/image_2/006891.png
5009,006891,car,274.88,185.73,443.83,297.75,./KITTI/training/image_2/006891.png
5010,006891,dontcare,537.69,162.52,589.82,192.77,./KITTI/training/image_2/006891.png
5011,003142,truck,618.39,159.59,650.1,189.05,./KITTI/training/image_2/003142.png
5012,003142,misc,228.92,162.24,295.63,215.15,./KITTI/training/image_2/003142.png
5013,003142,car,0.0,188.56,139.79,259.66,./KITTI/training/image_2/003142.png
5014,003142,car,327.64,181.75,380.21,209.28,./KITTI/training/image_2/003142.png
5015,003142,van,307.19,174.59,359.37,207.15,./KITTI/training/image_2/003142.png
5016,000535,car,1094.9,184.37,1223.0,235.68,./KITTI/training/image_2/000535.png
5017,000535,car,1032.34,183.88,1157.14,232.65,./KITTI/training/image_2/000535.png
5018,000535,car,952.81,181.78,1068.72,234.32,./KITTI/training/image_2/000535.png
5019,000535,car,602.52,172.56,636.64,202.88,./KITTI/training/image_2/000535.png
5020,000535,pedestrian,194.72,152.27,212.05,199.58,./KITTI/training/image_2/000535.png
5021,000535,pedestrian,270.82,156.17,291.15,214.44,./KITTI/training/image_2/000535.png
5022,000535,cyclist,580.52,155.76,621.75,225.75,./KITTI/training/image_2/000535.png
5023,000535,pedestrian,247.65,154.26,266.31,200.58,./KITTI/training/image_2/000535.png
5024,000535,pedestrian,402.87,156.96,445.87,258.84,./KITTI/training/image_2/000535.png
5025,000535,pedestrian,453.63,158.31,482.3,255.63,./KITTI/training/image_2/000535.png
5026,000535,pedestrian,468.75,156.58,522.42,263.65,./KITTI/training/image_2/000535.png
5027,000535,pedestrian,666.29,151.55,712.62,299.07,./KITTI/training/image_2/000535.png
5028,000535,pedestrian,686.28,157.76,721.94,286.47,./KITTI/training/image_2/000535.png
5029,000535,pedestrian,480.02,159.98,526.35,297.89,./KITTI/training/image_2/000535.png
5030,000535,pedestrian,519.82,156.28,579.82,286.91,./KITTI/training/image_2/000535.png
5031,000535,pedestrian,562.68,163.12,612.68,277.14,./KITTI/training/image_2/000535.png
5032,000535,pedestrian,403.13,156.82,449.13,269.77,./KITTI/training/image_2/000535.png
5033,000535,dontcare,702.46,163.43,765.18,290.9,./KITTI/training/image_2/000535.png
5034,004829,car,514.99,181.35,570.98,219.34,./KITTI/training/image_2/004829.png
5035,000885,car,430.33,182.04,532.74,261.28,./KITTI/training/image_2/000885.png
5036,000885,car,692.66,184.52,844.71,294.35,./KITTI/training/image_2/000885.png
5037,000885,car,688.22,180.36,775.62,250.85,./KITTI/training/image_2/000885.png
5038,000885,car,524.85,182.32,565.09,218.24,./KITTI/training/image_2/000885.png
5039,000885,car,646.98,177.32,692.12,216.89,./KITTI/training/image_2/000885.png
5040,000885,dontcare,626.23,172.94,659.61,206.31,./KITTI/training/image_2/000885.png
5041,000836,car,612.33,174.27,666.38,226.41,./KITTI/training/image_2/000836.png
5042,000836,car,476.52,180.84,542.39,225.69,./KITTI/training/image_2/000836.png
5043,000836,car,426.55,182.07,489.85,219.62,./KITTI/training/image_2/000836.png
5044,004244,car,572.54,183.11,650.82,257.87,./KITTI/training/image_2/004244.png
5045,004244,car,197.96,199.31,313.59,246.9,./KITTI/training/image_2/004244.png
5046,004244,car,121.82,204.28,221.36,244.17,./KITTI/training/image_2/004244.png
5047,004244,car,342.65,192.05,390.28,220.23,./KITTI/training/image_2/004244.png
5048,004244,dontcare,284.29,185.06,464.74,214.14,./KITTI/training/image_2/004244.png
5049,001373,car,569.99,176.55,620.15,225.11,./KITTI/training/image_2/001373.png
5050,001373,van,829.86,162.37,880.18,189.64,./KITTI/training/image_2/001373.png
5051,001373,truck,878.3,152.44,956.3,193.03,./KITTI/training/image_2/001373.png
5052,006966,car,560.62,169.82,591.81,194.3,./KITTI/training/image_2/006966.png
5053,004890,car,575.94,174.75,617.13,211.51,./KITTI/training/image_2/004890.png
5054,004919,car,213.5,186.3,371.84,243.88,./KITTI/training/image_2/004919.png
5055,004919,car,454.92,176.83,542.29,217.41,./KITTI/training/image_2/004919.png
5056,004919,car,349.5,172.46,438.44,212.7,./KITTI/training/image_2/004919.png
5057,004919,van,516.88,167.99,563.93,197.43,./KITTI/training/image_2/004919.png
5058,004919,car,580.24,173.8,632.81,202.36,./KITTI/training/image_2/004919.png
5059,004919,dontcare,813.73,156.27,1240.0,182.35,./KITTI/training/image_2/004919.png
5060,006840,car,485.13,178.26,541.39,223.32,./KITTI/training/image_2/006840.png
5061,006840,car,226.24,174.05,286.49,208.77,./KITTI/training/image_2/006840.png
5062,006840,truck,547.26,158.74,580.0,199.81,./KITTI/training/image_2/006840.png
5063,006840,car,586.5,177.56,626.17,216.9,./KITTI/training/image_2/006840.png
5064,003340,car,139.08,177.15,214.5,210.96,./KITTI/training/image_2/003340.png
5065,003340,car,575.29,175.89,614.51,214.97,./KITTI/training/image_2/003340.png
5066,002270,car,344.39,178.14,414.72,213.22,./KITTI/training/image_2/002270.png
5067,002270,car,764.8,174.7,926.46,301.66,./KITTI/training/image_2/002270.png
5068,002270,car,716.1,173.76,831.22,253.48,./KITTI/training/image_2/002270.png
5069,002270,car,690.71,175.63,759.13,229.72,./KITTI/training/image_2/002270.png
5070,002270,car,672.44,175.29,730.17,218.74,./KITTI/training/image_2/002270.png
5071,002270,car,656.57,177.1,690.4,205.62,./KITTI/training/image_2/002270.png
5072,005219,van,592.58,180.11,617.8,205.32,./KITTI/training/image_2/005219.png
5073,002454,car,0.0,170.3,319.99,312.8,./KITTI/training/image_2/002454.png
5074,002454,car,17.84,178.76,284.63,281.03,./KITTI/training/image_2/002454.png
5075,002454,car,109.73,172.7,374.91,261.9,./KITTI/training/image_2/002454.png
5076,002454,car,230.44,168.66,364.7,247.19,./KITTI/training/image_2/002454.png
5077,002454,car,275.25,176.02,471.18,240.78,./KITTI/training/image_2/002454.png
5078,002454,van,270.86,124.81,493.78,231.06,./KITTI/training/image_2/002454.png
5079,002454,car,681.74,183.84,783.56,255.1,./KITTI/training/image_2/002454.png
5080,002454,car,763.12,181.0,884.16,230.92,./KITTI/training/image_2/002454.png
5081,002454,misc,822.19,196.26,929.69,331.23,./KITTI/training/image_2/002454.png
5082,002454,dontcare,495.33,167.59,625.0,207.34,./KITTI/training/image_2/002454.png
5083,002454,dontcare,1166.8,313.14,1240.0,373.0,./KITTI/training/image_2/002454.png
5084,002454,dontcare,666.75,173.42,684.51,198.29,./KITTI/training/image_2/002454.png
5085,004939,van,330.03,126.8,495.31,256.34,./KITTI/training/image_2/004939.png
5086,004939,car,468.08,177.56,554.32,220.56,./KITTI/training/image_2/004939.png
5087,004939,cyclist,608.07,171.08,645.91,208.46,./KITTI/training/image_2/004939.png
5088,004939,dontcare,550.19,170.85,564.82,212.56,./KITTI/training/image_2/004939.png
5089,005010,car,217.44,197.6,420.67,333.01,./KITTI/training/image_2/005010.png
5090,005010,car,357.79,194.68,485.02,277.41,./KITTI/training/image_2/005010.png
5091,005010,car,741.79,185.37,982.28,329.27,./KITTI/training/image_2/005010.png
5092,005010,car,708.5,182.8,817.6,263.05,./KITTI/training/image_2/005010.png
5093,005010,car,944.92,154.98,1106.1,224.35,./KITTI/training/image_2/005010.png
5094,005010,car,639.95,181.66,685.01,213.24,./KITTI/training/image_2/005010.png
5095,002506,car,599.69,176.35,628.24,204.56,./KITTI/training/image_2/002506.png
5096,002506,car,58.92,195.9,257.25,285.57,./KITTI/training/image_2/002506.png
5097,002924,car,581.85,182.06,623.89,215.6,./KITTI/training/image_2/002924.png
5098,002924,car,524.28,180.61,564.48,209.93,./KITTI/training/image_2/002924.png
5099,002924,van,608.85,164.99,630.93,195.22,./KITTI/training/image_2/002924.png
5100,001563,car,948.33,179.34,1083.19,241.05,./KITTI/training/image_2/001563.png
5101,001563,car,1041.44,180.36,1157.77,230.42,./KITTI/training/image_2/001563.png
5102,001563,car,1145.95,179.27,1226.34,218.06,./KITTI/training/image_2/001563.png
5103,000941,car,432.73,183.27,536.13,260.78,./KITTI/training/image_2/000941.png
5104,002753,car,0.0,199.94,309.41,374.0,./KITTI/training/image_2/002753.png
5105,002753,car,226.79,191.9,420.22,290.83,./KITTI/training/image_2/002753.png
5106,002753,car,804.9,185.34,1165.33,374.0,./KITTI/training/image_2/002753.png
5107,002753,car,466.29,179.98,522.2,219.14,./KITTI/training/image_2/002753.png
5108,002753,car,744.13,182.08,897.96,282.62,./KITTI/training/image_2/002753.png
5109,002753,car,717.31,180.4,809.33,247.0,./KITTI/training/image_2/002753.png
5110,002753,car,695.3,180.1,767.1,229.66,./KITTI/training/image_2/002753.png
5111,002753,car,489.65,178.37,539.7,212.92,./KITTI/training/image_2/002753.png
5112,002753,car,691.71,177.8,744.11,217.27,./KITTI/training/image_2/002753.png
5113,004957,car,436.29,177.25,519.2,237.65,./KITTI/training/image_2/004957.png
5114,004957,car,531.32,178.77,562.75,206.34,./KITTI/training/image_2/004957.png
5115,004957,car,589.83,174.21,633.4,217.61,./KITTI/training/image_2/004957.png
5116,005223,car,310.24,179.53,487.55,326.43,./KITTI/training/image_2/005223.png
5117,005223,car,438.81,182.62,532.43,257.3,./KITTI/training/image_2/005223.png
5118,000793,car,462.47,174.59,549.96,238.14,./KITTI/training/image_2/000793.png
5119,000793,car,523.4,175.6,568.46,212.46,./KITTI/training/image_2/000793.png
5120,000793,car,601.71,169.27,640.76,204.87,./KITTI/training/image_2/000793.png
5121,000793,van,214.23,155.87,399.45,268.23,./KITTI/training/image_2/000793.png
5122,000793,car,566.8,167.41,597.76,194.69,./KITTI/training/image_2/000793.png
5123,007122,car,191.43,171.55,309.75,207.21,./KITTI/training/image_2/007122.png
5124,007122,truck,173.99,157.62,244.11,198.27,./KITTI/training/image_2/007122.png
5125,007122,car,696.96,168.84,767.89,195.5,./KITTI/training/image_2/007122.png
5126,007122,pedestrian,854.38,163.0,866.26,189.63,./KITTI/training/image_2/007122.png
5127,007122,car,787.64,158.89,827.68,189.02,./KITTI/training/image_2/007122.png
5128,007122,dontcare,864.77,147.94,1240.0,189.65,./KITTI/training/image_2/007122.png
5129,002535,car,244.2,178.6,297.63,206.96,./KITTI/training/image_2/002535.png
5130,002535,car,967.87,193.41,1055.78,224.9,./KITTI/training/image_2/002535.png
5131,002535,car,562.21,179.83,615.34,232.77,./KITTI/training/image_2/002535.png
5132,002535,car,183.81,183.61,250.63,212.3,./KITTI/training/image_2/002535.png
5133,002535,cyclist,863.05,183.8,887.83,224.95,./KITTI/training/image_2/002535.png
5134,002535,car,1053.93,194.99,1126.42,224.11,./KITTI/training/image_2/002535.png
5135,004518,car,1063.87,164.92,1241.0,289.32,./KITTI/training/image_2/004518.png
5136,004518,car,956.75,169.69,1145.72,261.42,./KITTI/training/image_2/004518.png
5137,004518,car,808.69,157.72,1007.28,240.49,./KITTI/training/image_2/004518.png
5138,004518,van,776.7,150.01,1004.95,227.84,./KITTI/training/image_2/004518.png
5139,004518,car,234.28,183.98,427.38,316.41,./KITTI/training/image_2/004518.png
5140,004518,car,358.35,181.29,472.96,258.77,./KITTI/training/image_2/004518.png
5141,000774,car,633.13,148.32,661.2,174.94,./KITTI/training/image_2/000774.png
5142,005653,truck,608.07,159.07,639.05,188.49,./KITTI/training/image_2/005653.png
5143,005653,van,109.41,177.45,215.08,230.78,./KITTI/training/image_2/005653.png
5144,002720,truck,595.18,162.77,643.39,205.81,./KITTI/training/image_2/002720.png
5145,002720,car,372.79,185.65,423.56,216.23,./KITTI/training/image_2/002720.png
5146,006793,dontcare,738.73,165.65,755.44,194.86,./KITTI/training/image_2/006793.png
5147,002847,car,574.56,173.74,610.84,206.81,./KITTI/training/image_2/002847.png
5148,002847,car,168.99,190.57,398.93,318.4,./KITTI/training/image_2/002847.png
5149,002847,car,201.4,176.85,332.23,247.97,./KITTI/training/image_2/002847.png
5150,002847,car,382.81,182.49,477.75,240.62,./KITTI/training/image_2/002847.png
5151,002847,car,462.69,182.22,516.56,218.0,./KITTI/training/image_2/002847.png
5152,002847,misc,512.85,167.19,547.29,204.67,./KITTI/training/image_2/002847.png
5153,002847,van,0.0,160.4,144.14,265.02,./KITTI/training/image_2/002847.png
5154,002847,dontcare,0.0,265.06,37.13,308.66,./KITTI/training/image_2/002847.png
5155,002847,dontcare,147.19,158.41,215.35,186.5,./KITTI/training/image_2/002847.png
5156,004020,car,600.25,177.17,657.65,229.7,./KITTI/training/image_2/004020.png
5157,004020,dontcare,1173.1,140.43,1238.08,196.68,./KITTI/training/image_2/004020.png
5158,006781,car,558.26,177.93,621.7,235.78,./KITTI/training/image_2/006781.png
5159,006781,car,161.71,191.37,450.68,361.42,./KITTI/training/image_2/006781.png
5160,006781,car,147.49,183.02,319.77,268.85,./KITTI/training/image_2/006781.png
5161,006781,car,398.02,177.89,511.61,262.01,./KITTI/training/image_2/006781.png
5162,006781,car,355.36,179.04,430.49,227.22,./KITTI/training/image_2/006781.png
5163,006781,car,493.36,177.8,550.06,223.49,./KITTI/training/image_2/006781.png
5164,006781,car,311.07,183.48,373.68,216.11,./KITTI/training/image_2/006781.png
5165,006154,car,564.02,171.97,628.15,230.45,./KITTI/training/image_2/006154.png
5166,006154,truck,289.5,8.1,541.59,274.43,./KITTI/training/image_2/006154.png
5167,006154,car,264.01,175.2,342.11,215.53,./KITTI/training/image_2/006154.png
5168,006154,car,514.27,178.63,554.69,207.72,./KITTI/training/image_2/006154.png
5169,007099,car,589.69,174.36,649.9,223.34,./KITTI/training/image_2/007099.png
5170,007099,car,180.2,188.18,389.57,288.28,./KITTI/training/image_2/007099.png
5171,007099,car,333.11,175.35,449.44,235.29,./KITTI/training/image_2/007099.png
5172,007099,car,460.04,184.58,556.11,244.46,./KITTI/training/image_2/007099.png
5173,007099,car,427.03,175.36,508.11,210.92,./KITTI/training/image_2/007099.png
5174,007099,pedestrian,802.57,176.55,842.9,289.37,./KITTI/training/image_2/007099.png
5175,007099,car,710.68,173.87,859.08,270.88,./KITTI/training/image_2/007099.png
5176,007099,car,685.07,177.69,782.49,238.91,./KITTI/training/image_2/007099.png
5177,007099,car,671.9,166.24,734.53,217.62,./KITTI/training/image_2/007099.png
5178,007099,car,641.69,174.51,674.45,199.65,./KITTI/training/image_2/007099.png
5179,007099,car,593.5,171.05,631.97,206.14,./KITTI/training/image_2/007099.png
5180,007099,car,236.64,175.04,311.27,207.8,./KITTI/training/image_2/007099.png
5181,007099,dontcare,496.02,157.31,590.85,199.02,./KITTI/training/image_2/007099.png
5182,003778,car,438.39,177.3,523.86,246.29,./KITTI/training/image_2/003778.png
5183,003778,car,708.84,175.53,809.97,254.03,./KITTI/training/image_2/003778.png
5184,003778,car,673.76,177.38,752.76,237.51,./KITTI/training/image_2/003778.png
5185,003778,truck,487.85,145.81,552.69,217.81,./KITTI/training/image_2/003778.png
5186,003778,car,645.83,175.31,685.42,208.93,./KITTI/training/image_2/003778.png
5187,003778,van,618.86,167.68,643.55,192.92,./KITTI/training/image_2/003778.png
5188,003778,car,756.66,179.8,986.81,327.97,./KITTI/training/image_2/003778.png
5189,003778,dontcare,0.0,65.39,108.97,373.0,./KITTI/training/image_2/003778.png
5190,003778,dontcare,601.42,161.77,617.24,189.23,./KITTI/training/image_2/003778.png
5191,001127,car,336.04,181.08,479.67,284.32,./KITTI/training/image_2/001127.png
5192,001127,car,697.14,185.86,801.22,256.57,./KITTI/training/image_2/001127.png
5193,001127,car,445.27,179.63,530.22,238.63,./KITTI/training/image_2/001127.png
5194,001127,car,655.12,178.23,691.22,209.63,./KITTI/training/image_2/001127.png
5195,001127,van,640.53,164.3,676.09,201.71,./KITTI/training/image_2/001127.png
5196,006402,car,407.85,178.31,507.28,248.61,./KITTI/training/image_2/006402.png
5197,006402,car,525.83,180.88,559.84,210.5,./KITTI/training/image_2/006402.png
5198,006402,car,589.97,176.34,633.37,219.57,./KITTI/training/image_2/006402.png
5199,001260,car,827.59,173.26,1150.0,336.98,./KITTI/training/image_2/001260.png
5200,007056,pedestrian,701.69,175.78,711.69,204.36,./KITTI/training/image_2/007056.png
5201,007056,van,0.0,178.12,143.94,232.41,./KITTI/training/image_2/007056.png
5202,007056,misc,143.54,183.68,197.12,217.75,./KITTI/training/image_2/007056.png
5203,007056,car,89.83,190.0,212.69,244.99,./KITTI/training/image_2/007056.png
5204,007056,car,36.43,191.48,177.56,240.82,./KITTI/training/image_2/007056.png
5205,007056,car,310.23,181.13,371.96,213.81,./KITTI/training/image_2/007056.png
5206,007056,car,274.28,180.66,336.4,212.33,./KITTI/training/image_2/007056.png
5207,007056,dontcare,542.9,170.03,694.14,197.72,./KITTI/training/image_2/007056.png
5208,007056,dontcare,720.58,173.92,926.08,211.42,./KITTI/training/image_2/007056.png
5209,007164,car,591.72,179.39,618.06,205.44,./KITTI/training/image_2/007164.png
5210,007164,van,169.05,155.26,347.12,263.36,./KITTI/training/image_2/007164.png
5211,007164,dontcare,485.6,172.94,580.43,201.11,./KITTI/training/image_2/007164.png
5212,006804,pedestrian,437.34,158.2,510.93,309.5,./KITTI/training/image_2/006804.png
5213,000406,car,598.57,170.92,664.92,235.02,./KITTI/training/image_2/000406.png
5214,003172,car,0.0,189.43,274.39,347.91,./KITTI/training/image_2/003172.png
5215,003172,car,464.88,178.2,519.18,209.27,./KITTI/training/image_2/003172.png
5216,003172,pedestrian,675.44,169.09,692.96,207.89,./KITTI/training/image_2/003172.png
5217,003172,car,341.95,179.52,418.58,205.38,./KITTI/training/image_2/003172.png
5218,003172,truck,541.25,151.23,624.7,194.56,./KITTI/training/image_2/003172.png
5219,002785,car,41.29,193.87,372.12,297.47,./KITTI/training/image_2/002785.png
5220,002785,car,409.0,185.57,534.82,224.96,./KITTI/training/image_2/002785.png
5221,002785,car,690.47,183.22,833.93,233.37,./KITTI/training/image_2/002785.png
5222,002785,car,677.1,177.09,806.3,227.85,./KITTI/training/image_2/002785.png
5223,002785,car,452.27,183.72,541.54,213.7,./KITTI/training/image_2/002785.png
5224,002785,car,481.44,184.49,556.85,209.09,./KITTI/training/image_2/002785.png
5225,002785,dontcare,603.36,174.71,617.24,209.94,./KITTI/training/image_2/002785.png
5226,001411,car,647.03,171.83,715.5,237.88,./KITTI/training/image_2/001411.png
5227,001411,car,434.86,181.69,527.89,240.01,./KITTI/training/image_2/001411.png
5228,001411,dontcare,594.95,150.78,636.0,186.0,./KITTI/training/image_2/001411.png
5229,005505,car,214.0,194.75,445.13,324.03,./KITTI/training/image_2/005505.png
5230,005505,car,0.0,203.28,263.58,334.96,./KITTI/training/image_2/005505.png
5231,005505,car,641.99,176.35,687.68,214.17,./KITTI/training/image_2/005505.png
5232,005505,car,399.44,186.74,494.47,249.85,./KITTI/training/image_2/005505.png
5233,005505,car,765.1,163.63,915.99,209.28,./KITTI/training/image_2/005505.png
5234,005505,car,752.13,153.31,877.61,205.36,./KITTI/training/image_2/005505.png
5235,005505,van,1007.17,135.97,1139.25,181.7,./KITTI/training/image_2/005505.png
5236,005505,dontcare,490.81,179.19,546.06,203.19,./KITTI/training/image_2/005505.png
5237,005505,dontcare,685.6,159.4,732.52,185.48,./KITTI/training/image_2/005505.png
5238,005505,dontcare,910.6,150.02,1027.31,179.23,./KITTI/training/image_2/005505.png
5239,004596,car,573.56,185.24,611.6,223.4,./KITTI/training/image_2/004596.png
5240,004596,car,0.0,193.15,198.15,322.35,./KITTI/training/image_2/004596.png
5241,004596,car,287.6,188.72,379.52,246.37,./KITTI/training/image_2/004596.png
5242,004596,car,405.58,189.24,458.33,220.11,./KITTI/training/image_2/004596.png
5243,002470,car,53.38,177.31,148.8,214.73,./KITTI/training/image_2/002470.png
5244,002470,car,257.12,158.83,303.27,188.54,./KITTI/training/image_2/002470.png
5245,002470,car,570.55,170.1,615.65,215.03,./KITTI/training/image_2/002470.png
5246,006188,car,353.38,183.41,466.88,221.21,./KITTI/training/image_2/006188.png
5247,004441,car,50.73,198.67,422.05,374.0,./KITTI/training/image_2/004441.png
5248,006257,tram,659.15,147.31,719.61,185.37,./KITTI/training/image_2/006257.png
5249,006257,car,158.95,191.44,312.88,265.8,./KITTI/training/image_2/006257.png
5250,006257,car,277.29,188.05,378.09,241.33,./KITTI/training/image_2/006257.png
5251,006257,car,440.94,179.7,486.71,208.75,./KITTI/training/image_2/006257.png
5252,006257,cyclist,852.05,154.97,875.39,195.27,./KITTI/training/image_2/006257.png
5253,003756,car,986.66,176.62,1200.87,246.26,./KITTI/training/image_2/003756.png
5254,003756,car,702.69,198.98,790.69,232.42,./KITTI/training/image_2/003756.png
5255,006907,car,726.82,179.39,783.77,227.01,./KITTI/training/image_2/006907.png
5256,006907,car,192.83,199.7,250.57,232.75,./KITTI/training/image_2/006907.png
5257,006907,car,245.08,191.59,286.24,223.05,./KITTI/training/image_2/006907.png
5258,006907,dontcare,280.03,180.71,356.32,212.09,./KITTI/training/image_2/006907.png
5259,001101,pedestrian,501.51,158.25,547.53,267.42,./KITTI/training/image_2/001101.png
5260,001101,pedestrian,974.91,169.37,1066.42,373.0,./KITTI/training/image_2/001101.png
5261,001101,pedestrian,806.12,163.56,873.63,373.0,./KITTI/training/image_2/001101.png
5262,001101,pedestrian,685.27,167.68,753.93,330.93,./KITTI/training/image_2/001101.png
5263,001101,pedestrian,880.19,154.66,945.24,314.63,./KITTI/training/image_2/001101.png
5264,001101,pedestrian,761.55,160.68,810.39,287.54,./KITTI/training/image_2/001101.png
5265,001101,pedestrian,819.86,169.43,876.91,339.24,./KITTI/training/image_2/001101.png
5266,001101,pedestrian,785.8,160.93,863.3,277.22,./KITTI/training/image_2/001101.png
5267,001101,pedestrian,802.38,163.91,887.9,311.57,./KITTI/training/image_2/001101.png
5268,001101,car,527.68,171.75,602.82,229.63,./KITTI/training/image_2/001101.png
5269,001101,dontcare,606.57,165.22,684.24,243.53,./KITTI/training/image_2/001101.png
5270,001101,dontcare,409.91,169.09,435.35,214.51,./KITTI/training/image_2/001101.png
5271,000045,car,75.43,192.52,273.65,277.52,./KITTI/training/image_2/000045.png
5272,000045,tram,694.04,152.62,734.19,188.24,./KITTI/training/image_2/000045.png
5273,000045,car,269.01,176.97,375.72,242.36,./KITTI/training/image_2/000045.png
5274,000045,car,346.6,186.7,419.98,229.04,./KITTI/training/image_2/000045.png
5275,000045,car,387.31,178.52,455.56,221.43,./KITTI/training/image_2/000045.png
5276,000045,car,455.95,181.43,500.99,209.72,./KITTI/training/image_2/000045.png
5277,000045,car,480.03,181.4,517.92,205.67,./KITTI/training/image_2/000045.png
5278,000045,dontcare,814.77,163.56,832.52,193.81,./KITTI/training/image_2/000045.png
5279,005804,pedestrian,827.38,137.28,917.04,369.0,./KITTI/training/image_2/005804.png
5280,006509,car,169.31,195.92,436.36,357.32,./KITTI/training/image_2/006509.png
5281,006509,car,478.77,170.49,541.21,224.46,./KITTI/training/image_2/006509.png
5282,006509,car,527.75,172.12,564.16,204.43,./KITTI/training/image_2/006509.png
5283,001910,pedestrian,445.0,176.69,484.99,287.61,./KITTI/training/image_2/001910.png
5284,001910,pedestrian,406.92,171.75,446.93,291.43,./KITTI/training/image_2/001910.png
5285,001910,pedestrian,708.74,161.93,742.02,242.47,./KITTI/training/image_2/001910.png
5286,001910,pedestrian,748.09,160.14,777.69,242.81,./KITTI/training/image_2/001910.png
5287,001910,cyclist,852.17,178.4,883.9,229.94,./KITTI/training/image_2/001910.png
5288,001910,pedestrian,374.36,168.98,405.37,245.35,./KITTI/training/image_2/001910.png
5289,001910,dontcare,605.3,173.42,669.63,197.65,./KITTI/training/image_2/001910.png
5290,001910,dontcare,687.45,179.24,703.92,210.58,./KITTI/training/image_2/001910.png
5291,001910,dontcare,787.72,167.59,811.3,207.34,./KITTI/training/image_2/001910.png
5292,006503,cyclist,991.7,147.33,1029.65,217.31,./KITTI/training/image_2/006503.png
5293,006503,car,796.72,159.71,946.08,207.16,./KITTI/training/image_2/006503.png
5294,006503,car,440.97,171.89,470.01,196.86,./KITTI/training/image_2/006503.png
5295,006503,misc,397.23,168.96,416.06,196.2,./KITTI/training/image_2/006503.png
5296,006503,car,284.17,175.18,348.34,209.41,./KITTI/training/image_2/006503.png
5297,005585,car,114.21,193.45,443.79,294.37,./KITTI/training/image_2/005585.png
5298,005585,car,861.34,171.86,1241.0,360.18,./KITTI/training/image_2/005585.png
5299,005585,car,784.17,156.61,1163.94,299.11,./KITTI/training/image_2/005585.png
5300,005585,car,358.42,184.4,516.0,236.6,./KITTI/training/image_2/005585.png
5301,005585,car,412.21,181.08,535.6,220.68,./KITTI/training/image_2/005585.png
